Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Bangladesh,BGD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,72.827840516248,72.8047937312745,72.827840516248,73.1351309825613,74.0339555965276,74.1338249980794,74.4795267726819,74.2797879695783,74.3258815395252,74.4948912959975,74.4795267726819,76.7534762234002,76.7381117000845,76.7381117000845,76.853345624952,76.807252055005,76.7534762234002,76.7227471767688,76.6920181301375,76.7227471767688,76.6766536068218,76.6536068218484,76.5460551586387,77.2835522777906,77.0300376430821,77.1375893062918,77.7060766689713,80.102942306215,80.2258584927403,79.7879695782438,79.2809403088269,73.3579165706384,72.5666436198817,71.8906045939925,72.0135207805178,71.6524544825997,71.9443804255973,72.4744564799877,72.873934086195,72.2132595836214,72.2363063685949,71.8521932857033,71.6601367442575,71.6217254359684,71.5295382960744,71.2913881846816,71.1838365214719,71.0839671199201,71.0301912883153,70.9917799800261,70.1236844126911,70.0622263194284,69.9700391795345,69.900898824614,70.3867250518553,70.6323269570562,70.5794729968503,70.694476453868,72.1902127986479,72.4437274333564,72.3515402934624,72.3515402934624,,
Bulgaria,BGR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,51.27903823556,51.387507909247,51.4598210250384,52.1739130434783,52.3637349724306,52.4450872276959,52.9964747356052,53.1591792461358,54.4336979119588,54.3252282382717,54.3161890987978,54.4336979119588,54.0721323330019,54.5783241435415,53.828075567206,56.0245864593691,56.0968995751604,56.1420952725301,56.0968995751604,55.8709210883124,55.8528428093645,55.8799602277863,55.8347645304167,55.7895688330471,55.7624514146253,55.7353339962036,55.7353339962036,55.6991774383079,55.7534122751514,55.6720600198861,55.6901382988339,55.6268643225165,55.3285727198771,55.6720600198861,55.7172557172557,55.7172557172557,56.0697821567387,51.0259423302901,51.3332730724035,50.4564765434331,49.6971888276236,48.9430147058824,48.9657074561,49.006987863185,48.4628129602356,47.7768572217619,47.1043182027438,46.9662093729859,46.3338246131172,46.5364775239499,46.8680913780398,47.1904937361828,46.0114222549742,45.8456153279293,46.1670965364775,46.2509211495947,46.3294030950626,46.3338246131172,46.3983050847458,46.4904200442152,46.4867096536478,46.2607019159912,,
Bahrain,BHR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.4927536231884,14.0845070422535,14.0845070422535,14.0845070422535,14.0845070422535,14.0845070422535,14.0845070422535,14.0845070422535,14.0845070422535,13.943661971831,13.7887323943662,13.6478873239437,13.3055555555556,12.986301369863,12.6621621621622,12.527027027027,12.2133333333333,11.9210526315789,11.7763157894737,11.6141732283465,11.3950456323338,11.2207792207792,11.0779220779221,10.9338521400778,10.694087403599,10.5519897304236,10.3974358974359,10.4113110539846,10.3846153846154,10.3184713375796,10.253164556962,10.253164556962,,
"Bahamas, The",BHS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.0989010989011,1.1988011988012,1.2987012987013,1.2987012987013,1.2987012987013,1.2987012987013,1.2987012987013,1.2987012987013,1.2987012987013,1.2987012987013,1.2987012987013,1.2987012987013,1.2987012987013,1.2987012987013,,
Bosnia and Herzegovina,BIH,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.96875,42.7734375,42.578125,42.48046875,42.3828125,42.28515625,42.1875,41.11328125,41.6015625,41.5234375,41.46484375,42.36328125,42.37109375,42.12890625,42.16796875,41.97265625,41.6015625,41.5625,41.875,42.01171875,42.109375,42.20703125,42.12890625,42.5,43.14453125,43.515625,43.18359375,43.28125,43.7890625,44.19921875,44.19921875,,
Belarus,BLR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2774974375148,46.1033456223015,46.0670945100011,46.0348601060788,46.0084592859889,45.8751324837938,45.8859433315749,45.7564029876501,45.6105063890204,45.0000985979373,44.4956096021772,44.3039846962421,44.1634001429875,44.1200396385204,44.1489571422939,43.9426124070359,43.9473243240579,43.9974765645792,43.8536830588166,43.7386033216697,43.3516182928452,42.9317720346167,42.4879171121282,42.242016376159,42.0354897826473,41.8448381185095,41.6444969947778,41.3223954869066,40.7971228692482,40.2759300320276,39.8738854130745,,
Belize,BLZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,3.46339324857519,3.46339324857519,3.50723366944323,3.50723366944323,3.50723366944323,3.55107409031127,3.55107409031127,3.55107409031127,3.59491451117931,3.59491451117931,3.63875493204735,3.63875493204735,3.68259535291539,3.68259535291539,3.72643577378343,3.72643577378343,3.77027619465147,4.07715914072775,4.12099956159579,4.20868040333187,4.25252082419991,4.25252082419991,4.25252082419991,4.25252082419991,4.42788250767207,4.51556334940815,4.91012713722052,5.04164839982464,5.26085050416484,5.52389302937308,5.69925471284524,5.96229723805348,6.26918018412977,6.26918018412977,6.40070144673389,6.44454186760193,6.48838228846997,6.48838228846997,6.57606313020605,6.53222270933801,6.53222270933801,6.66374397194213,6.66374397194213,6.66374397194213,6.66374397194213,6.66374397194213,6.66374397194213,6.66374397194213,6.79526523454625,6.88294607628233,6.88294607628233,7.01446733888645,7.01446733888645,7.01446733888645,7.45287154756686,7.45287154756686,7.54055238930294,7.54055238930294,7.62823323103902,7.89127575624726,7.97895659798334,7.97895659798334,,
Bermuda,BMU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,7.40740740740741,5.55555555555556,5.55555555555556,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,7.40740740740741,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,,
Bolivia,BOL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.7319302132373,27.6396196806056,27.5150004615527,27.5805409397212,27.614695836795,27.6479276285424,27.6820825256162,27.7153143173636,27.9340902797009,27.9673220714484,28.3707190990492,28.8655035539555,28.9005815563556,29.3944429059356,29.8901504661682,29.9233822579156,30.4190898181482,30.4523216098957,30.947106064802,30.9812609618758,31.4769685221084,31.5111234191821,31.5452783162559,32.0474476137727,32.0197544539832,32.4960768023631,32.5182313301948,32.5394627527001,32.74254592449,32.7286993445952,33.0434782608696,33.0757869472907,33.4284131819441,33.5558017169759,33.785654943229,33.8631957906397,34.0385858026401,34.1382811778824,34.218591341272,34.2869011354195,34.2989015046617,34.4419828302409,33.829040893566,33.8013477337764,34.119819071356,34.2857729160897,34.415725653097,34.534601033878,34.6534765069694,34.7723519800609,34.8967660851103,35.0257956244808,35.1557483614881,35.2829317825164,35.2820086771901,35.1546201421582,35.0226160804948,35.2631302501615,35.5444151204652,35.5645909720299,35.6827879627065,35.8307014677375,,
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,18.7791781425054,19.2226978729717,19.6662176034381,20.1097373339044,20.5532570643708,20.9967767948371,21.4402965253035,21.8838162557698,22.3273359862362,22.7715735797677,23.191044897549,23.6105162153302,24.0299875331114,24.4494588508927,24.8690498125181,25.4578171698488,26.0465845271795,26.6353518845102,27.2241192418409,27.819252608834,28.0461681666017,28.2731086102889,28.5000490539761,28.7269894976634,28.9536555980158,28.7838203236605,28.6139499936589,28.4440796636572,28.2742093336556,28.1043390036539,27.9344686736523,27.7645983436506,27.594728013649,27.4248576836473,27.2554659290225,27.2678729956665,27.2802800623105,27.2926871289545,27.3050941955985,27.3175012622426,27.3299083288866,27.3423153955306,27.3547224621746,27.3671295288186,27.3795365954626,27.3925777744809,27.4788170573836,27.5650563402862,27.6512956231889,27.7375349060916,27.8237741889942,27.9100134718969,27.9962527547995,28.0824920377022,28.1687313206048,28.2549706035075,28.3410663137971,28.0064661276313,27.6718659414654,27.3372657552996,27.0026655691338,26.668065382968,,
Barbados,BRB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,44.1860465116279,41.8604651162791,41.8604651162791,41.8604651162791,39.5348837209302,39.5348837209302,37.2093023255814,37.2093023255814,37.2093023255814,37.2093023255814,37.2093023255814,37.2093023255814,34.8837209302326,32.5581395348837,30.2325581395349,29.0697674418605,27.906976744186,25.5813953488372,23.2558139534884,23.2558139534884,23.2558139534884,23.2558139534884,23.2558139534884,23.2558139534884,23.2558139534884,,
Brunei Darussalam,BRN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,3.98481973434535,3.98481973434535,3.98481973434535,4.55407969639469,4.55407969639469,4.36432637571157,4.36432637571157,4.55407969639469,4.55407969639469,4.55407969639469,3.60531309297913,3.41555977229602,3.41555977229602,3.41555977229602,3.41555977229602,3.2258064516129,2.84629981024668,2.84629981024668,2.84629981024668,2.84629981024668,2.84629981024668,2.65654648956357,2.65654648956357,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.27703984819734,2.27703984819734,2.27703984819734,2.27703984819734,2.27703984819734,2.27703984819734,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.46679316888046,2.33396584440228,2.35294117647059,2.35294117647059,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,2.5426944971537,,
Bhutan,BTN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,7.72638743231385,7.76919290285299,7.76919290285299,7.81199837339212,7.83340110866169,7.87620657920082,7.87620657920082,7.91901204973996,7.91901204973996,8.17584487297477,8.17584487297477,8.24005307878347,8.24005307878347,8.38987222567044,8.38987222567044,8.51828863728785,8.56109410782698,8.56109410782698,8.66810778417482,8.83932966633136,8.83932966633136,8.94634334267919,9.203176165914,9.50281445968795,9.50281445968795,9.50281445968795,9.95227190034887,9.84525822400103,9.67403634184449,9.71684181238362,10.786978575862,10.786978575862,10.8083813111316,12.7889447236181,14.1959798994975,14.321608040201,14.3718592964824,14.3718592964824,14.3718592964824,14.5226130653266,14.5477386934673,14.572864321608,14.6482412060302,15.3212477372301,15.5573628564682,15.1376026444893,14.7703124590078,13.6763124065378,13.6422068893145,13.6422068893145,13.631712884015,13.631712884015,13.631712884015,13.7891229635071,13.7891229635071,13.6063338926174,13.4490352348993,13.4504457262716,13.4504457262716,13.2900943890928,12.8969428421605,12.798329837441,,
Botswana,BWA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.8772254865633,45.8772254865633,45.8772254865633,45.8772254865633,45.8789899952358,45.8789899952358,45.8789899952358,45.8789899952358,45.8789899952358,45.8789899952358,45.8789899952358,45.8807545039084,45.8807545039084,45.8807545039084,45.8807545039084,45.8807545039084,45.8807545039084,45.8807545039084,45.8842835212535,45.8842835212535,45.8842835212535,45.8878125385986,45.8878125385986,45.8878125385986,45.8913415559437,45.8913415559437,45.8948705732889,45.8948705732889,45.9036931166517,45.914280168687,45.7025391279798,45.6143136943518,45.7907645616078,45.870167451873,45.781942018245,45.781942018245,45.7025391279798,45.5790235209006,45.5966686076262,45.7907645616078,45.5260882607238,45.605491150989,45.517265717361,45.5719654862104,45.5507913821396,45.5296172780689,45.4960916132903,45.6672489545286,45.7325357754133,45.6319587810774,45.7466518447938,45.677836006564,45.6690134632012,45.8842835212535,45.6330174862809,45.6330174862809,45.6330174862809,45.6330174862809,45.63372328975,45.63372328975,45.63372328975,45.63372328975,,
Central African Republic,CAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,,7.6053805900671,7.62143246974221,7.63427397348229,7.65674660502745,7.67279848470256,7.68885036437767,7.70490224405278,7.72095412372789,7.737006003403,7.75305788307811,7.76910976275322,7.78516164242833,7.80121352210344,7.81726540177855,7.87034896786414,7.88821470994253,7.90635333397541,7.92434749109121,7.94464669812835,7.96365372885165,7.93765449934187,7.96598606696844,7.93714083919227,7.94535940158593,7.94438184211371,7.95085556518668,7.9577915823943,7.95912228321937,7.97016276605991,7.95447847442936,7.95712542938778,7.94549102699926,7.9517833638319,7.94628238466724,7.93284856656715,7.94270602587563,7.94725031301165,7.94233843783107,7.94094673986324,7.94868374586664,7.94604802722399,7.94792930752191,7.92272946161996,7.9205239333526,7.91791710809336,7.91296028764968,7.92029439147324,7.92293171530386,7.91496356223314,7.87646312883239,7.82650646890751,7.83388551799416,7.84351985617516,7.8775048958233,7.87784680086038,7.87765738868021,7.87762207454493,8.28817136986741,8.80733249863559,8.96144820058429,8.99643648271213,9.03267841664259,,
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,6.89781709848432,6.94655901061726,6.9953009227502,7.04404283488315,7.09278474701609,7.1050538782166,7.08999630810688,7.07493873799717,7.05988116788745,7.04482359777773,7.0294314149989,7.03244292902084,7.03545444304279,7.03846595706473,7.04147747108668,7.04459940728943,7.00288547658325,6.96105889294514,6.91923230930703,6.87740572566892,6.83613682981265,6.82743690041592,6.8187369710192,6.81003704162247,6.80133711222574,6.79251359921656,6.80657937737505,6.82063310947746,6.83468684157986,6.84874057368227,6.86326793886403,6.8556559021771,6.84807134834406,6.84048679451101,6.83290224067797,6.82520614928856,6.82777151308503,6.83044841443787,6.83312531579071,6.83580221714355,6.83816244106634,6.92547841246365,6.90930546679025,6.89313252111685,6.87695957544345,6.75739131501664,6.6931456825485,6.62890005008036,6.56465441761223,6.50040878514409,6.43568354118357,6.44363616895263,6.45155533545478,6.45947450195693,6.46750520601544,6.47475514717938,6.45441069689781,6.45681990811536,6.43435624426279,6.37073522211031,6.48457678610033,6.49436207857817,,
Central Europe and the Baltics,CEB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,64.6670283466703,64.6253797743056,64.5404115070054,64.5919516065591,64.4029405381944,64.4417920164933,64.3382253207824,64.4733808070532,64.3404543913191,64.2368835114752,64.1685769705519,63.9990233712681,63.8159054840416,63.7602919034765,63.6097283073125,63.901737632425,63.8262662434551,63.7318068987968,63.582842724979,63.4575471058236,63.2671333224809,63.2408600691854,63.228152047101,63.2946251729658,63.2742762568847,63.2254388582901,63.2702064736685,63.2018775521278,62.7828945581004,62.7530089385171,62.7123938879457,57.252114900311,56.5506169018342,56.2385577647924,55.7391172927826,55.2698565814275,55.2253001483208,54.7588429965965,54.705860527747,53.4901884125256,52.0711440773452,50.4344334582013,49.5958439712841,48.8468568725413,48.8827730098494,48.7316129652104,47.7693143736159,47.9949095427671,47.9163379859727,47.0522120681448,47.2142049195397,46.8803414197218,46.9565221325583,46.8621980917691,46.9550718027164,46.6831370243936,46.6336578921674,46.7211321228008,47.1607908068912,46.3028102508104,46.1888715416489,45.4859443523745,,
Switzerland,CHE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,43.9258247318357,43.8524590163934,43.4932199959522,43.270592997369,43.0479659987857,42.8987047156446,42.7241449099373,42.6558388990083,42.6887269783445,42.3471969236997,42.1321594818863,42.0663833232139,41.8361667678608,41.6793159279498,41.5857113944546,41.555353167375,41.5249949402955,41.6135397692775,41.9626317175542,41.8267279655724,41.7162158846064,41.5935506116946,41.4712496309644,41.3485006750776,41.2117118450388,41.1040945939621,40.9824324047415,40.8611299368997,40.7401871882525,40.6035907063298,40.4993757802747,40.3795045868357,40.2599880443749,40.1408236209887,40.0220138442846,39.9284652012952,39.8515104913607,39.7749239557872,39.6937644213253,39.6172730401124,39.5407713506987,39.4656034584428,39.3894779687923,39.3119241238083,39.2348776376625,39.1590521822101,39.0830777765012,38.9991102489111,38.9154514632651,38.8328388786286,38.7502111350433,38.6676558338134,38.5853758563219,38.5028064078332,38.4205685464246,38.3386607265115,38.259882464098,38.1824051503393,38.1050341397781,38.0271063029444,37.9496922648985,37.8712936567617,,
Channel Islands,CHI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455,45.4545454545455,44.9494949494949,44.9494949494949,44.9494949494949,44.9494949494949,44.4444444444444,44.4444444444444,44.4444444444444,44.4444444444444,44.4444444444444,43.9393939393939,43.9393939393939,43.9393939393939,43.9393939393939,43.9393939393939,43.4343434343434,43.4343434343434,43.4343434343434,43.4343434343434,43.4343434343434,42.9292929292929,42.9292929292929,42.9292929292929,42.9292929292929,42.9292929292929,42.4242424242424,42.4242424242424,42.4242424242424,42.4242424242424,40.9090909090909,40.4040404040404,39.8989898989899,39.8989898989899,37.8787878787879,37.3737373737374,37.3737373737374,37.8787878787879,38.3838383838384,42.4242424242424,41.4141414141414,40.9090909090909,44.4444444444444,46.010101010101,48.5353535353535,48.2828282828283,47.7777777777778,48.0808080808081,46.7676767676768,46.9191919191919,46.5656565656566,43.2828282828283,43.2828282828283,43.2828282828283,43.2828282828283,,,
Chile,CHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,18.0032601152338,18.2318985598468,18.4605370044598,18.6918653131271,18.9218486897672,19.1491422023531,19.4450272483229,19.7409122942926,19.9695507389057,20.3084736097438,20.6447066165276,20.9809396233114,21.3010334457697,21.8551454409494,22.25862504909,23.132830866728,22.9983376640145,22.8638444613009,22.7293512585874,22.6621046572306,22.5276114545171,22.3258716504468,22.25862504909,22.1913784477332,22.1537203509735,22.1053027979966,21.7381363545886,21.7260319663444,21.7462059467515,21.3830742994249,21.23513177644,20.9217626141175,20.8155129839738,20.7791998192411,20.6178079759849,20.4860046373256,20.4725553170543,20.4685205209729,20.2546763286583,20.3219229300151,20.3757202111005,20.9338670023617,20.7455765185628,21.4314918524018,21.364245251045,21.2499260287385,21.1584706508933,20.7361278330993,20.3137863602374,19.7952795575712,19.3910934566367,18.8793126590382,18.4482291279999,17.9555463651867,17.5215012938246,16.9973484665085,16.5477035285637,15.9892535896236,15.4208078468714,14.8885916140798,14.5494694243153,14.306444241808,,
China,CHN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.4657950097196,36.7587143503848,37.0622853034378,37.3658562564908,37.7706175272282,38.1540755731899,38.5375336191516,38.9209916651133,39.4109658349533,39.9009400047932,40.3962399808271,40.8883444731446,41.4858999281016,42.1910366681756,42.6820759992544,43.309811019093,43.9375460495833,44.5738023593321,45.0603147551461,45.5467206348361,46.1117886720102,47.1353021063563,48.2441349559289,49.4806806380316,50.7386360610337,51.389343061806,51.9549436795995,52.5523926184326,53.2032061353287,53.8645647484888,54.4701089127367,54.7827337363193,55.1991052645594,55.6901445956382,55.6902039146848,55.6944173715386,55.6944440006263,55.694470629714,55.6944972588017,55.694583211727,55.7578718644915,55.8211320658973,55.8843892938216,55.9476447513305,56.0109031839269,56.0741598447602,56.1374176962452,56.2006719746855,56.2639250438662,56.1834730812931,56.1036602181182,56.0235278052443,55.9433953923703,55.8632629794963,55.7831305666223,55.7030040870411,55.6228716656317,55.5427392442223,55.462649429444,55.4526368711394,55.4426243128349,55.4326117545304,,
Cote d'Ivoire,CIV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,49.4778867924528,49.8607610062893,50.0469496855346,50.3100974842767,50.4925911949685,50.6583396226415,50.832855345912,50.9355188679245,51.0204496855346,51.1058836477987,51.2895786163522,51.2893081761006,51.912606918239,52.4069213836478,52.8345094339623,53.1435125786163,53.8837012578616,54.2558616352201,54.3718333333333,54.4679182389937,54.8984150943396,55.3093993710692,55.2955974842767,56.2924528301887,57.2657672955975,57.6022075471698,57.9163836477987,59.1586100628931,58.2686132075472,59.9286037735849,58.5856635220126,58.6314622641509,61.3270440251572,59.7674528301887,62.1001572327044,62.0582044025157,61.3082012578616,61.6021855345912,61.8879308176101,62.124572327044,60.5841698113208,60.9599433962264,61.0849088050314,63.403606918239,64.1655880503145,65.0364025157233,66.0606006289308,65.7955125786164,65.6981257861635,65.7358081761006,66.200179245283,68.963858490566,70.8868805031447,72.5917201257862,76.9368119496855,75.4266364779874,77.7044808176101,81.3420738993711,81.5248,82.6258229559748,84.3928672955975,84.1568125786164,,
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,15.8871189524233,16.0140466670898,16.1198197626452,16.2467474773117,16.3736751919782,16.5006029066447,16.6486852404222,16.7544583359777,16.8602314315331,16.8771551268219,16.9829282223774,17.1246641704216,17.2621691946437,17.5160246239766,17.7593027437541,18.0025808635316,18.2860527596201,18.34317023122,18.8529965517971,18.891074866197,18.9545387235303,19.0603118190857,19.1660849146411,19.2718580101965,19.3776311057519,19.5257134395295,19.4834042013074,19.4834042013074,19.4410949630852,19.398785724863,19.3564764866409,19.3776311057519,19.3776311057519,19.3776311057519,19.3776311057519,19.3776311057519,19.3776311057519,19.3776311057519,19.3776311057519,19.3776311057519,19.3776311057519,19.3776311057519,19.3776311057519,19.4834042013074,19.4897505870407,19.4897505870407,19.4897505870407,19.5955236825961,19.7012967781515,20.5199805377504,20.6257536333058,20.6257536333058,20.6257536333058,20.6257536333058,20.6257536333058,20.6257536333058,20.6257536333058,20.6257536333058,20.6257536333058,20.6257536333058,20.6257536333058,20.6257536333058,,
"Congo, Dem. Rep.",COD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,11.0496019055601,11.0584239430096,11.071656999184,11.0848900553583,11.0937120928078,11.1025341302574,11.1157671864317,11.1378222800556,11.1598773736795,11.1819324673033,11.2039875609272,11.2260426545511,11.2480977481749,11.2701528417988,11.2701528417988,11.2922079354227,11.305440991597,11.3142630290466,11.3142630290466,11.3363181226704,11.3583732162943,11.3671952537439,11.3804283099182,11.402483403542,11.4245384971659,11.4465935907898,11.4465935907898,11.4465935907898,11.4465935907898,11.4510046095146,11.4598266469641,11.4686486844137,11.4686486844137,11.4686486844137,11.3804283099182,11.3804283099182,11.3363181226704,11.3363181226704,11.2922079354227,11.2922079354227,11.2701528417988,11.2701528417988,11.2701528417988,11.2701528417988,11.2701528417988,11.286032509208,11.3142630290466,11.3363181226704,11.8599060453012,12.5400851326614,13.0724950927417,13.6238724333385,13.8638318519662,14.2250942855252,14.3137557618932,14.4116803775832,14.6979554928211,14.8183763040074,14.9224763459121,14.9511479676231,15.135516375907,15.5122422972586,,
"Congo, Rep.",COG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,30.8866764275256,30.8882869692533,30.8944363103953,30.8800878477306,30.8736456808199,30.8726207906296,30.8729136163982,30.8732064421669,30.8808199121523,30.8856515373353,30.893411420205,30.8958828696925,30.9071244509517,30.9110541727672,30.9169516837482,30.930972181552,30.928093704246,30.7993674963397,30.800439238653,30.8109077598829,30.8226939970717,30.8963396778917,30.9090775988287,30.9156661786237,30.9336749633968,30.9282254758419,30.8513382137628,30.8582284040996,30.8634026354319,30.7974729136164,30.8051390922401,30.8039941434846,30.8193147877013,30.787317715959,30.7984978038067,30.811121522694,30.8492327964861,30.8508843338214,30.8745680819912,30.8636661786237,30.8649897510981,30.8633352855051,30.8643133235725,30.8734436310395,30.88039238653,30.8895197657394,30.8914231332357,30.8930483162518,30.9318155197657,30.9675080527086,31.0296193265007,31.045411420205,31.1297335285505,31.1315256222548,31.1081434846266,31.1140761346999,31.1174758418741,31.1317628111274,31.1385768667643,31.1576837481698,31.2511976573939,31.293121522694,,
Colombia,COL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.0252365930599,36.9283461018477,37.3979269941415,37.8503830554304,38.7634069400631,38.7742226228031,38.7769265434881,38.7787291572781,38.783235691753,38.783235691753,40.6074808472285,40.6200991437584,40.6345200540784,40.6480396575034,40.6624605678233,40.6759801712483,40.8427219468229,40.794051374493,40.808472284813,40.8219918882379,40.8364127985579,40.8499324019829,40.8643533123028,40.8796755295178,40.8968003605228,40.9148264984227,40.9202343397927,40.813880126183,40.7237494366832,40.6336187471834,40.4542586750789,40.5434880576836,40.4713835060838,40.4371338440739,40.1198738170347,40.4867057232988,40.6327174402884,41.0482199188824,41.1608832807571,40.4317260027039,37.6250563316809,37.5006759801713,37.9008562415502,38.2073005858495,38.3569175304191,38.011716989635,38.2478593961244,38.408292023434,38.3415953132041,38.3082469580892,37.603424966201,38.411536728256,40.392609283461,40.3785488958991,40.3644885083371,40.3504281207751,39.195132942767,39.7007661108607,39.9765660207301,39.8467278954484,38.7691151870212,37.6412798557909,,
